"year","filename","region","port_complex","species","landings_n"
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",81
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",28880
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",2
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",304
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",14564
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye",70
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified",66690
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)",10
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab",681
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California",2
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white",0
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified",10
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California",4
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified",0
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore",3644
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean",91
2003,"landings03_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail",0
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California",36
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand",648
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)",38
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped",0
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific",27
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon",152
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white",1
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified",2
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified",388
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp",34
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California",163
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified",0
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod",1513
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack",5
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific",52
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",11
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",45776
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",2
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",1242
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",12325
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye",37
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified",92138
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)",322
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab",15
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California",42
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white",0
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified",10
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California",12
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified",0
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore",227
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean",152
2004,"landings04_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon",132
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified",616
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp",47
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California",4
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified",19
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod",3715
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific",85
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",45395
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",2
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",9789
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",8053
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified",88361
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)",238
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab",2540
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified",31
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California",5
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified",0
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore",136
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean",15
2005,"landings05_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail",20
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)",1
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific",52
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon",135
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white",1
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified",16
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified",36
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp",54
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California",4
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod",3130
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific",229
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",55729
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",101
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",10270
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",8624
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye",3
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified",108584
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)",229
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab",1062
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California",70
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified",15
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California",3
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified",0
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore",300
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean",123
2006,"landings06_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)",1
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon",251
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified",2
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified",136
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp",19
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California",6
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified",43
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod",1207
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific",172
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",1
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",57195
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",200
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",7120
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",13766
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified",87139
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)",106
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab",137
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified",1
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California",3
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified",0
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore",39
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean",17
2007,"landings07_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)",5
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific",49
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon",239
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified",24
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified",259
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp",16
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California",10
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified",40
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod",2033
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific",1
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",37984
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",7833
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",26079
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified",80843
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab",164
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California",50
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California",63
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore",0
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean",34
2008,"landings08_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California",3
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Bass, striped",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Cabezon",342
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Croaker, white",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified",18
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified",62
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp",11
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Halibut, California",15
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified",7
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Lingcod",1465
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific",5
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",3
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",18719
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",7437
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",27149
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified",82071
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Sanddab",624
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Seabass, white",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified",1
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California",3
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified",0
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore",195
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean",13
2009,"landings09_cpfv1.pdf","Northern","Avila Beach-Morro Bay","Yellowtail",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California",7
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Bass, striped",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Cabezon",512
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Croaker, white",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified",114
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified",42
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp",91
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Halibut, California",15
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified",178
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Lingcod",1998
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue",7740
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary",59
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper",9313
2010,"CPFV Annual Report - Page 1.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher",37860
