"source","table","year","type","port_complex","category","species","landings_lb","landings_kg","value_usd"
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Bass, giant sea",5144,2333.27944957684,7133
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Bonito, Pacific",27470,12460.1839968654,6862
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Butterfish, Pacific",4364,1979.4773557452,2975
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Cabezon",1719,779.725383713566,319
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Croaker, white",138173,62674.2265525623,52871
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Fish, miscellaneous",61833,28046.9805998609,24347
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Flounder, miscellaneous",36684,16639.5846283586,14135
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Flounder, starry",17682,8020.42131170638,6705
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Halibut, California",487802,221263.293558025,898684
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Herring, Pacific",35,15.8757349796247,9
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Lingcod",46034,20880.6738300583,13751
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Louvar",7073,3208.25924316815,5838
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Mackerel",3121516,1415896.02144737,254354
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Opah",116634,52904.2992461013,31196
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Ray, miscellaneous",270,122.469955557105,70
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Rockfish group, boccaccio/chilipepper",1341076,608301.918958147,366341
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Rockfish group, red",451054,204594.679014275,318671
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Rockfish, miscellaneous",1408294,638791.49478273,574684
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Rockfish, widow",65598,29754.7560912406,14703
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sablefish",302912,137398.589547088,48574
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Salmon",47903,21728.4380779703,157710
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sanddab, Pacific",5624,2551.00381501169,1962
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sculpin",362,164.200458932118,185
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Seabass, white",55117,25000.6538534849,104375
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Shark, bigeye thresher",6729,3052.22344793984,4280
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Shark, bonito",57725,26183.622905681,46530
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Shark, common thresher",567461,257396.012779223,546689
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Shark, miscellaneous",53940,24466.7755657416,36032
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Shark, Pacific angel",610281,276818.840545724,223343
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Shark, soupfin",66193,30024.6435858942,40890
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sheephead, California",9955,4515.51262063325,3575
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Skate",10040,4554.06797701233,2425
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Smelt, top or jack",648,293.927893337051,260
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Smelt, whitebait",340,154.221425516354,170
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sole, Dover",2795993,1268241.25351102,599342
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sole, English",70357,31913.4024560415,23494
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sole, miscellaneous",7952,3606.96698737073,3198
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sole, petrale",106636,48369.2821510645,80137
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sole, rex",98206,44545.4979831149,33342
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Sole, sand",1030,467.200200828955,425
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Surfperch",19569,8876.35022332215,19751
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Swordfish",766601,347724.408889007,2011118
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Thornyhead",664888,301588.162260934,159112
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Tuna, albacore",710438,322249.297355846,377241
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Tuna, bigeye",534,242.218356546274,474
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Tuna, bluefin",1894,859.104058611689,2215
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Tuna, miscellaneous",606,274.877011361502,379
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Tuna, skipjack",3030,1374.38505680751,1361
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Tuna, yellowfin",7192,3262.23674209888,6658
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Turbot",650,294.83507819303,172
"FB 173","Table 11",1984,"Landings","Santa Barbara","Fish","Yellowtail",4609,2090.60750060257,3893
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Abalone, black",332726,150921.99419516,640485
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Abalone, green",1760,798.322673261126,6014
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Abalone, miscellaneous",1163,527.527993751528,7211
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Abalone, pink",28594,12970.0218859254,99463
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Abalone, red",222978,101141.132408193,692527
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Abalone, white",132,59.8742004945845,579
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Clam",1527,692.635637539625,928
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Mollusk, miscellaneous",2223,1008.33596742016,13538
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Mussel",20,9.07184855978553,19
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Octopus",1330,603.277929225738,666
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Snail, sea",5498,2493.85116908504,1670
"FB 173","Table 11",1984,"Landings","Santa Barbara","Mollusks","Squid, market",21606,9800.3179991363,10007
"FB 173","Table 11",1984,"Shipments","Los Angeles","Fish","Tuna, albacore",14942404,6777761.31035668,11915646
"FB 173","Table 11",1984,"Shipments","Los Angeles","Fish","Tuna, bigeye",1840,834.610067500268,920
"FB 173","Table 11",1984,"Shipments","Los Angeles","Fish","Tuna, miscellaneous",5472657,2482355.77618251,5217688
"FB 173","Table 11",1984,"Shipments","Los Angeles","Fish","Tuna, skipjack",17081810,7748179.6723515,6223368
"FB 173","Table 11",1984,"Shipments","Los Angeles","Fish","Tuna, yellowfin",1492864,677151.806417783,766551
"FB 173","Table 11",1984,"Shipments","San Diego","Fish","Tuna, albacore",2175736,986897.374903676,1931479
"FB 173","Table 11",1984,"Shipments","San Diego","Fish","Tuna, skipjack",4279670,1941225.90629287,1354622
"FB 173","Table 12",1985,"Landings","Eureka","Crustaceans","Crab, Dungeness",5596776,2538655.21475211,7684471
"FB 173","Table 12",1985,"Landings","Eureka","Crustaceans","Crab, rock",18662,8464.94189113588,26507
"FB 173","Table 12",1985,"Landings","Eureka","Crustaceans","Shrimp, miscellaneous",819,371.492198523217,328
"FB 173","Table 12",1985,"Landings","Eureka","Crustaceans","Shrimp, Pacific ocean",3343853,1516746.40110923,1166697
"FB 173","Table 12",1985,"Landings","Eureka","Echinoderms","Sea urchin",1919346,870600.812291506,309669
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Cabezon",2601,1179.79390520011,674
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Croaker, white",7642,3466.35333469405,33
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Fish, miscellaneous",198606,90086.1777532382,2233
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Flounder, arrowtooth",76673,34778.2922312218,7696
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Flounder, miscellaneous",2051,930.318069806006,736
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Flounder, starry",113152,51324.8904118426,39922
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Grenadier",133354,60488.364642082,13347
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Hake, Pacific",6598313,2992944.81430321,393451
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Halibut, California",669,303.453334324826,984
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Herring, Pacific",195282,88578.4365226019,147598
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Lingcod",678888,307938.456252784,203186
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Rockfish group, boccaccio/chilipepper",42921,19468.6406017277,10770
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Rockfish group, red",826035,374683.221254122,221622
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Rockfish group, rosefish",560150,254079.798538193,129915
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Rockfish, miscellaneous",5069259,2299377.49791649,1317954
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Rockfish, widow",4587224,2080730.07189068,1139861
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sablefish",6655234,3018763.74889678,1628176
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Salmon",2008285,910942.869244444,4807761
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sanddab, Pacific",490712,222583.247523474,176976
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Shark, common thresher",2632,1193.85527046778,3158
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Shark, miscellaneous",9519,4317.74632202992,6909
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Shark, soupfin",6441,2921.58882867893,5357
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Skate",98936,44876.620455547,24797
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Smelt, top or jack",75,34.0194320991957,11
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Smelt, true",356253,161593.663248464,58989
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Smelt, whitebait",676918,307044.879169645,179343
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sole, Dover",15343782,6959823.33191815,3830504
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sole, English",1130267,512680.552806155,388485
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sole, miscellaneous",57330,26004.4538966252,17774
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sole, petrale",916585,415756.015608551,658722
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sole, rex",1103837,500692.104934399,398497
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Sole, sand",76417,34662.1725696565,49183
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Surfperch",44405,20141.7717648638,28871
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Thornyhead",4345169,1970935.75673374,1098260
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Tuna, albacore",2797997,1269150.25273671,1287503
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Tuna, bigeye",440,199.580668315282,194
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Tuna, miscellaneous",432,195.951928891367,270
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Tuna, yellowfin",1,0.453592427989276,2
"FB 173","Table 12",1985,"Landings","Eureka","Fish","Turbot",21633,9812.56499469201,6516
"FB 173","Table 12",1985,"Landings","Eureka","Mollusks","Mussel",66,29.9371002472922,66
"FB 173","Table 12",1985,"Landings","Eureka","Mollusks","Octopus",12520,5678.97719842574,8790
"FB 173","Table 12",1985,"Landings","Eureka","Mollusks","Squid, market",40,18.1436971195711,12
"FB 173","Table 12",1985,"Landings","Los Angeles","Crustaceans","Crab, Dungeness",200,90.7184855978553,326
"FB 173","Table 12",1985,"Landings","Los Angeles","Crustaceans","Crab, rock",867002,393265.542251559,775290
"FB 173","Table 12",1985,"Landings","Los Angeles","Crustaceans","Crustacean, miscellaneous",18242,8274.43307138038,8021
"FB 173","Table 12",1985,"Landings","Los Angeles","Crustaceans","Lobster, California spiny",131768,59768.967051291,585470
"FB 173","Table 12",1985,"Landings","Los Angeles","Crustaceans","Prawn, ridgeback",87799,39824.9615850305,32748
"FB 173","Table 12",1985,"Landings","Los Angeles","Crustaceans","Prawn, spot",166,75.2963430462199,316
"FB 173","Table 12",1985,"Landings","Los Angeles","Crustaceans","Shrimp, miscellaneous",26,11.7934031277212,1726
"FB 173","Table 12",1985,"Landings","Los Angeles","Echinoderms","Echinoderm, miscellaneous",15499,7030.22904140579,3972
"FB 173","Table 12",1985,"Landings","Los Angeles","Echinoderms","Sea urchin",2825138,1281461.20482477,707146
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Anchovy, northern",149794,67945.4241582257,16334
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Barracuda, California",45791,20770.450870057,42400
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Bass, giant sea",3928,1781.71105714188,4563
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Bonito, Pacific",5837283,2647747.36883053,558844
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Butterfish, Pacific",3326,1508.64841549233,2249
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Cabezon",147,66.6780869144236,96
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Croaker, white",225090,102099.119616106,74261
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Fish, miscellaneous",20743,9408.86773378156,17373
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Flounder, miscellaneous",31,14.0613652676676,14
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Flyingfish",52392,23764.6144872142,23071
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Halibut, California",315121,142936.499500409,609737
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Lingcod",13984,6343.03651300204,8737
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Mackerel",83494356,37872407.661441,6814221
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Opah",100135,45420.4777767062,22764
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Ray, miscellaneous",995,451.32446584933,13402
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Rockfish group, boccaccio/chilipepper",800468,363086.22364772,328461
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Rockfish group, red",311804,141431.933416768,289207
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Rockfish group, rosefish",285,129.273841976944,71
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Rockfish, miscellaneous",435558,197565.810750153,369738
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Rockfish, widow",624,283.041675065308,300
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Sablefish",72309,32798.8148754766,18922
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Sanddab, Pacific",2918,1323.58270487271,2298
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Sardine, Pacific",7503,3403.30398720354,814
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Sculpin",28052,12724.1747899552,24876
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Seabass, white",40694,18458.4902645956,78286
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Shark, bigeye thresher",40838,18523.8075742261,29536
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Shark, bonito",93135,42245.3307807813,81830
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Shark, common thresher",387507,175770.24099284,437393
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Shark, miscellaneous",24530,11126.6222585769,23470
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Shark, Pacific angel",12049,5465.33516484279,4363
"FB 173","Table 12",1985,"Landings","Los Angeles","Fish","Shark, soupfin",41319,18741.9855320889,38243
